id,hex,flight,reason,lat,lon,alt,josiah_reflection,flagged_at,created_at
30694,aca2b4,"N913KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.33931,-118.981934,1100,TIER 2 ALERT: Aircraft N913KC   conducting low-altitude surveillance at 1100ft. Pattern consistent with proximity monitoring.,2025-08-28 21:26:14.499354+00,2025-10-07 13:27:04.690486+00
30695,aab883,"N790FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.410263,-119.042648,1150,TIER 2 ALERT: Aircraft N790FA   conducting low-altitude surveillance at 1150ft. Pattern consistent with proximity monitoring.,2025-08-24 21:02:25.334895+00,2025-10-07 13:27:04.690486+00
30696,a2027c,"N229AM  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.429535,-119.046417,700,TIER 2 ALERT: Aircraft N229AM   conducting low-altitude surveillance at 700ft. Pattern consistent with proximity monitoring.,2025-07-17 22:48:38.919092+00,2025-10-07 13:27:04.690486+00
30697,a9a38f,"N720AC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.331703,-119.062698,1400,TIER 2 ALERT: Aircraft N720AC   conducting low-altitude surveillance at 1400ft. Pattern consistent with proximity monitoring.,2025-07-21 17:02:25.892319+00,2025-10-07 13:27:04.690486+00
30698,aaab05,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.634018,-119.174477,2100,TIER 1 ALERT: Ghost Entry Protocol - Aircraft AAAB05 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-28 22:47:23.967302+00,2025-10-07 13:27:04.690486+00
30699,adee39,"N997SE  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.498642,-119.182899,950,TIER 2 ALERT: Aircraft N997SE   conducting low-altitude surveillance at 950ft. Pattern consistent with proximity monitoring.,2025-08-21 19:00:08.858435+00,2025-10-07 13:27:04.690486+00
30700,ac9efd,"N912KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.297398,-119.03318,1100,TIER 2 ALERT: Aircraft N912KC   conducting low-altitude surveillance at 1100ft. Pattern consistent with proximity monitoring.,2025-07-19 02:10:40.675033+00,2025-10-07 13:27:04.690486+00
30701,a0492b,"N1174U  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.42395,-119.040184,500,TIER 2 ALERT: Aircraft N1174U   conducting low-altitude surveillance at 500ft. Pattern consistent with proximity monitoring.,2025-08-01 19:57:04.089245+00,2025-10-07 13:27:04.690486+00
30702,a4d8a6,"N411JG  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.376953,-118.994675,1650,TIER 2 ALERT: Aircraft N411JG   conducting low-altitude surveillance at 1650ft. Pattern consistent with proximity monitoring.,2025-08-02 21:44:22.933987+00,2025-10-07 13:27:04.690486+00
30703,adee39,"N997SE  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.520401,-119.22924,1275,TIER 2 ALERT: Aircraft N997SE   conducting low-altitude surveillance at 1275ft. Pattern consistent with proximity monitoring.,2025-07-17 19:25:59.237573+00,2025-10-07 13:27:04.690486+00
30704,a4d8a6,"N411JG  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.427109,-119.051575,425,TIER 2 ALERT: Aircraft N411JG   conducting low-altitude surveillance at 425ft. Pattern consistent with proximity monitoring.,2025-08-07 18:29:55.791356+00,2025-10-07 13:27:04.690486+00
30705,acad1d,"N916BQ  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.417732,-119.040375,750,TIER 2 ALERT: Aircraft N916BQ   conducting low-altitude surveillance at 750ft. Pattern consistent with proximity monitoring.,2025-08-28 21:28:31.968682+00,2025-10-07 13:27:04.690486+00
30706,a1031e,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.47966,-119.185242,1200,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A1031E operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-07-31 01:27:24.949951+00,2025-10-07 13:27:04.690486+00
30707,adee39,"N997SE  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.498642,-119.182899,950,TIER 2 ALERT: Aircraft N997SE   conducting low-altitude surveillance at 950ft. Pattern consistent with proximity monitoring.,2025-08-21 18:59:09.254826+00,2025-10-07 13:27:04.690486+00
30708,a02e0a,"AAL2647 ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.449997,-119.076233,1575,TIER 2 ALERT: Aircraft AAL2647  conducting low-altitude surveillance at 1575ft. Pattern consistent with proximity monitoring.,2025-08-12 19:49:39.73979+00,2025-10-07 13:27:04.690486+00
30709,aabc3a,"N791FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.480534,-119.185646,1125,TIER 2 ALERT: Aircraft N791FA   conducting low-altitude surveillance at 1125ft. Pattern consistent with proximity monitoring.,2025-08-24 21:05:09.750232+00,2025-10-07 13:27:04.690486+00
30710,ab2ea3,"N82BH   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.30368,-118.80732,1775,TIER 2 ALERT: Aircraft N82BH    conducting low-altitude surveillance at 1775ft. Pattern consistent with proximity monitoring.,2025-08-23 19:45:34.642068+00,2025-10-07 13:27:04.690486+00
30711,adbce9,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.473549,-118.984154,1500,TIER 1 ALERT: Ghost Entry Protocol - Aircraft ADBCE9 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-01 19:57:04.471042+00,2025-10-07 13:27:04.690486+00
30712,a704b9,"N551SG  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.390129,-119.003494,1675,TIER 2 ALERT: Aircraft N551SG   conducting low-altitude surveillance at 1675ft. Pattern consistent with proximity monitoring.,2025-07-16 21:40:26.006867+00,2025-10-07 13:27:04.690486+00
30713,ad2b20,"CAP448  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.167095,-118.835678,1875,TIER 2 ALERT: Aircraft CAP448   conducting low-altitude surveillance at 1875ft. Pattern consistent with proximity monitoring.,2025-07-20 02:01:31.524429+00,2025-10-07 13:27:04.690486+00
30714,acae33,"N916NT  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.50935,-119.199326,650,TIER 2 ALERT: Aircraft N916NT   conducting low-altitude surveillance at 650ft. Pattern consistent with proximity monitoring.,2025-07-16 21:37:44.392272+00,2025-10-07 13:27:04.690486+00
30715,a0c5c6,"SKW5625 ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.427605,-119.048668,500,TIER 2 ALERT: Aircraft SKW5625  conducting low-altitude surveillance at 500ft. Pattern consistent with proximity monitoring.,2025-07-19 22:02:49.312008+00,2025-10-07 13:27:04.690486+00
30716,ac9efd,"N912KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.410858,-118.96151,1350,TIER 2 ALERT: Aircraft N912KC   conducting low-altitude surveillance at 1350ft. Pattern consistent with proximity monitoring.,2025-07-19 02:30:02.644687+00,2025-10-07 13:27:04.690486+00
30717,a6edd5,"N5457J  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.350185,-119.007469,1675,TIER 2 ALERT: Aircraft N5457J   conducting low-altitude surveillance at 1675ft. Pattern consistent with proximity monitoring.,2025-07-20 02:03:06.812012+00,2025-10-07 13:27:04.690486+00
30718,a5df05,"N478CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.489193,-119.173607,900,TIER 2 ALERT: Aircraft N478CA   conducting low-altitude surveillance at 900ft. Pattern consistent with proximity monitoring.,2025-07-31 01:29:24.891531+00,2025-10-07 13:27:04.690486+00
30719,a9f0b4,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.464233,-119.414001,3475,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A9F0B4 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-03 20:54:58.763842+00,2025-10-07 13:27:04.690486+00
30720,a5399b,"N436CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.450958,-119.120583,1600,TIER 2 ALERT: Aircraft N436CA   conducting low-altitude surveillance at 1600ft. Pattern consistent with proximity monitoring.,2025-08-22 00:18:40.3079+00,2025-10-07 13:27:04.690486+00
30721,a5399b,"N436CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.434727,-119.096939,1725,TIER 2 ALERT: Aircraft N436CA   conducting low-altitude surveillance at 1725ft. Pattern consistent with proximity monitoring.,2025-08-24 20:47:27.251264+00,2025-10-07 13:27:04.690486+00
30722,a2027c,"N229AM  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.380554,-118.967628,700,TIER 2 ALERT: Aircraft N229AM   conducting low-altitude surveillance at 700ft. Pattern consistent with proximity monitoring.,2025-07-24 00:30:24.627934+00,2025-10-07 13:27:04.690486+00
30723,a84176,"N631AC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.494949,-119.009514,1800,TIER 2 ALERT: Aircraft N631AC   conducting low-altitude surveillance at 1800ft. Pattern consistent with proximity monitoring.,2025-07-17 19:24:02.633327+00,2025-10-07 13:27:04.690486+00
30724,acad1d,"N916BQ  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.49715,-119.185417,775,TIER 2 ALERT: Aircraft N916BQ   conducting low-altitude surveillance at 775ft. Pattern consistent with proximity monitoring.,2025-07-19 00:31:36.407552+00,2025-10-07 13:27:04.690486+00
30725,aca2b4,"N913KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.275749,-119.002441,1275,TIER 2 ALERT: Aircraft N913KC   conducting low-altitude surveillance at 1275ft. Pattern consistent with proximity monitoring.,2025-07-26 03:58:54.726357+00,2025-10-07 13:27:04.690486+00
30726,a11435,"N169ME  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.689041,-119.209137,1000,TIER 2 ALERT: Aircraft N169ME   conducting low-altitude surveillance at 1000ft. Pattern consistent with proximity monitoring.,2025-07-26 03:58:54.09992+00,2025-10-07 13:27:04.690486+00
30727,a535e4,"N435CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.418777,-119.041496,675,TIER 2 ALERT: Aircraft N435CA   conducting low-altitude surveillance at 675ft. Pattern consistent with proximity monitoring.,2025-08-03 21:32:07.674102+00,2025-10-07 13:27:04.690486+00
30728,abcd71,"N86KT   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.425964,-119.042297,325,TIER 2 ALERT: Aircraft N86KT    conducting low-altitude surveillance at 325ft. Pattern consistent with proximity monitoring.,2025-08-06 18:37:30.805367+00,2025-10-07 13:27:04.690486+00
30729,acadb6,"N916HT  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.429993,-119.055061,525,TIER 2 ALERT: Aircraft N916HT   conducting low-altitude surveillance at 525ft. Pattern consistent with proximity monitoring.,2025-07-19 02:57:39.359082+00,2025-10-07 13:27:04.690486+00
30730,a535e4,"N435CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.430542,-119.107986,1400,TIER 2 ALERT: Aircraft N435CA   conducting low-altitude surveillance at 1400ft. Pattern consistent with proximity monitoring.,2025-08-06 18:34:28.590235+00,2025-10-07 13:27:04.690486+00
30731,ab600b,"CMD7    ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.390965,-119.006187,400,TIER 2 ALERT: Aircraft CMD7     conducting low-altitude surveillance at 400ft. Pattern consistent with proximity monitoring.,2025-08-01 19:36:06.589747+00,2025-10-07 13:27:04.690486+00
30732,a5cc72,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.434643,-119.054459,0,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A5CC72 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-07-17 18:27:09.949624+00,2025-10-07 13:27:04.690486+00
30733,aca2b4,"N913KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.402233,-118.955521,1300,TIER 2 ALERT: Aircraft N913KC   conducting low-altitude surveillance at 1300ft. Pattern consistent with proximity monitoring.,2025-08-28 21:30:06.472196+00,2025-10-07 13:27:04.690486+00
30734,a9d136,"N73103  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.427979,-119.052483,450,TIER 2 ALERT: Aircraft N73103   conducting low-altitude surveillance at 450ft. Pattern consistent with proximity monitoring.,2025-08-28 21:28:12.553554+00,2025-10-07 13:27:04.690486+00
30735,ac0940,"N875DM  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.400101,-119.015411,1300,TIER 2 ALERT: Aircraft N875DM   conducting low-altitude surveillance at 1300ft. Pattern consistent with proximity monitoring.,2025-08-01 15:00:10.58121+00,2025-10-07 13:27:04.690486+00
30736,a8ae3e,"AAL2647 ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.435703,-119.058372,450,TIER 2 ALERT: Aircraft AAL2647  conducting low-altitude surveillance at 450ft. Pattern consistent with proximity monitoring.,2025-08-07 20:07:45.221568+00,2025-10-07 13:27:04.690486+00
30737,a9a38f,"N720AC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.314434,-119.142174,1100,TIER 2 ALERT: Aircraft N720AC   conducting low-altitude surveillance at 1100ft. Pattern consistent with proximity monitoring.,2025-08-01 20:00:02.676565+00,2025-10-07 13:27:04.690486+00
30738,a67150,"N514LL  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.446198,-119.081383,1425,TIER 2 ALERT: Aircraft N514LL   conducting low-altitude surveillance at 1425ft. Pattern consistent with proximity monitoring.,2025-07-19 20:06:43.818929+00,2025-10-07 13:27:04.690486+00
30739,a5df05,"N478CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.50325,-119.219894,1350,TIER 2 ALERT: Aircraft N478CA   conducting low-altitude surveillance at 1350ft. Pattern consistent with proximity monitoring.,2025-08-03 21:33:07.157477+00,2025-10-07 13:27:04.690486+00
30740,~29ae48,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.74807,-119.059425,23100,TIER 1 ALERT: Ghost Entry Protocol - Aircraft ~29AE48 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-28 22:02:44.394053+00,2025-10-07 13:27:04.690486+00
30741,a4057a,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.490189,-119.177689,725,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A4057A operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-02 22:16:37.874492+00,2025-10-07 13:27:04.690486+00
30742,acad1d,"N916BQ  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.407425,-119.086823,1450,TIER 2 ALERT: Aircraft N916BQ   conducting low-altitude surveillance at 1450ft. Pattern consistent with proximity monitoring.,2025-08-28 21:24:13.328696+00,2025-10-07 13:27:04.690486+00
30743,a7ccfc,"N601WT  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.425964,-119.044876,300,TIER 2 ALERT: Aircraft N601WT   conducting low-altitude surveillance at 300ft. Pattern consistent with proximity monitoring.,2025-08-20 15:29:09.223808+00,2025-10-07 13:27:04.690486+00
30744,aca2b4,"N913KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.369705,-119.057404,1150,TIER 2 ALERT: Aircraft N913KC   conducting low-altitude surveillance at 1150ft. Pattern consistent with proximity monitoring.,2025-07-31 02:03:02.296069+00,2025-10-07 13:27:04.690486+00
30745,a1a338,"N2040A  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.313316,-119.004257,1875,TIER 2 ALERT: Aircraft N2040A   conducting low-altitude surveillance at 1875ft. Pattern consistent with proximity monitoring.,2025-08-02 16:34:44.637682+00,2025-10-07 13:27:04.690486+00
30746,a9d136,"N73103  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.332123,-119.142876,1850,TIER 2 ALERT: Aircraft N73103   conducting low-altitude surveillance at 1850ft. Pattern consistent with proximity monitoring.,2025-07-31 23:53:22.127988+00,2025-10-07 13:27:04.690486+00
30747,a4cef4,"N409KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.383331,-118.928291,1400,TIER 2 ALERT: Aircraft N409KC   conducting low-altitude surveillance at 1400ft. Pattern consistent with proximity monitoring.,2025-08-28 22:01:38.148327+00,2025-10-07 13:27:04.690486+00
30748,adee39,"N997SE  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.516609,-119.237831,1525,TIER 2 ALERT: Aircraft N997SE   conducting low-altitude surveillance at 1525ft. Pattern consistent with proximity monitoring.,2025-07-17 14:20:38.482962+00,2025-10-07 13:27:04.690486+00
30749,a9f0b4,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.50676,-119.216652,1300,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A9F0B4 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-03 17:15:50.345549+00,2025-10-07 13:27:04.690486+00
30750,aab883,"N790FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.428391,-119.049568,650,TIER 2 ALERT: Aircraft N790FA   conducting low-altitude surveillance at 650ft. Pattern consistent with proximity monitoring.,2025-07-31 02:46:03.028066+00,2025-10-07 13:27:04.690486+00
30751,a19965,"N2019Z  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.426254,-119.050659,325,TIER 2 ALERT: Aircraft N2019Z   conducting low-altitude surveillance at 325ft. Pattern consistent with proximity monitoring.,2025-08-02 16:12:42.964723+00,2025-10-07 13:27:04.690486+00
30752,a0f740,"        ",[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.425816,-119.045052,0,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A0F740 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-20 20:47:00.210057+00,2025-10-07 13:27:04.690486+00
